fldID;fldDate;fldIDMatch;fldTournament;fldTeam1;fldTeam2;fldInfo;fldElapsedTime;fldScore1;fldScore2;fldCoef1;fldCoefX;fldCoef2;fldTotal;fldCoefTotalOver;fldYellowCard1;fldYellowCard2;fldRedCard1;fldRedCard2;fldCorner1;fldCorner2;fldShotsOn1;fldShotsOn2;fldShotsOff1;fldShotsOff2;fldAttacks1;fldAttacks2;fldDanAttacks1;fldDanAttacks2;fldPenalty1;fldPenalty2;fldFreeKick1;fldFreeKick2;fldSub1;fldSub2;fldScoreResult1;fldScoreResult2;fldResult
242268;29.10.2022;408159899;Чемпионат Словакии. Вторая лига;Хуменне;Спартак Миява;Чемпионат Словакии. Вторая лига Хуменне Спартак Миява;4749;1;1;4.369999886;1.50999999;5.550000191;2.5;2.5;2;1;0;0;7;6;4;4;9;5;84;77;55;61;0;0;33;17;0;0;1;2;1
333816;01.11.2022;408866681;Чемпионат Испании. Женщины;Атлетико Мадрид (жен);Реал Сосьедад (жен);Чемпионат Испании. Женщины Атлетико Мадрид (жен) Реал Сосьедад (жен);4722;1;1;3.880000114;1.549999952;5.940000057;2.5;2.559999943;2;2;0;0;5;4;6;3;4;5;81;79;29;28;0;1;16;14;3;1;1;1;0
325301;31.10.2022;408686111;Чемпионат Турции. Первая лига;Генчлербирлиги;Маниса;Чемпионат Турции. Первая лига Генчлербирлиги Маниса;4767;1;2;53;6.75;1.120000005;3.5;2.309999943;4;3;0;0;1;7;2;3;6;2;75;95;43;86;0;0;19;13;3;2;1;3;1
334789;01.11.2022;408890237;Кубок Италии. Серия C;Виртус Энтелла;Монтеварки;Кубок Италии. Серия C Виртус Энтелла Монтеварки;4729;0;0;3.640000105;1.460000038;9.100000381;0.5;2.569999933;2;5;0;0;1;1;1;1;3;4;84;80;46;45;0;0;28;22;0;0;1;0;1
170853;25.10.2022;407293577;Чемпионат Англии. Южная Премьер-лига. Центр;Нанитон Боро;Нидэм Маркет;Чемпионат Англии. Южная Премьер-лига. Центр Нанитон Боро Нидэм Маркет;4723;1;0;1.159999967;5.900000095;30;1.5;2.269999981;2;1;0;0;3;7;4;1;4;3;61;53;32;28;0;0;14;22;0;0;1;1;1
94272;23.10.2022;406748704;Чемпионат Таиланда. Дивизион 3;Самут Пракан;Прайм Бангкок;Чемпионат Таиланда. Дивизион 3 Самут Пракан Прайм Бангкок;4771;0;0;5.159999847;1.49000001;4.900000095;0.5;2.589999914;0;2;0;0;4;1;3;3;8;4;99;58;81;50;0;0;10;9;3;3;0;0;0
179059;26.10.2022;407453857;Чемпионат Уганды. Премьер-лига;Уганда Ревенью Осорити;Брайт Старз;Чемпионат Уганды. Премьер-лига Уганда Ревенью Осорити Брайт Старз;4749;2;1;1.049999952;11;41;3.5;2.359999895;0;1;0;0;9;3;4;1;7;6;88;79;78;51;0;0;18;16;0;0;2;2;1
139202;23.10.2022;406890057;Чемпионат Италии. Серия А;Рома;Наполи;Чемпионат Италии. Серия А Рома Наполи;4727;0;0;5.710000038;1.559999943;4.670000076;0.5;2.319999933;3;4;0;0;3;3;0;4;6;5;54;108;15;38;0;0;14;17;1;3;0;1;1
242271;29.10.2022;408159467;Чемпионат Чехии. Вторая лига;Простеёв;Опава;Чемпионат Чехии. Вторая лига Простеёв Опава;4759;2;2;5.46999979;1.389999986;5.960000038;4.5;2.789999962;3;0;0;0;4;8;4;2;2;3;88;115;62;78;0;0;14;32;0;0;2;2;0
267242;30.10.2022;408311793;Чемпионат Мексики. Лига де Экспансьен МХ;Атланте;Минерос Сакатекас;Чемпионат Мексики. Лига де Экспансьен МХ Атланте Минерос Сакатекас;4751;2;1;1.080000043;7.820000172;76;3.5;2.130000114;2;2;0;0;7;1;4;1;3;3;104;118;57;32;0;0;7;18;2;4;2;1;0
204891;28.10.2022;407890496;Чемпионат Чехии. Третья лига;Годонин;КСК Угерски-Брод;Чемпионат Чехии. Третья лига Годонин КСК Угерски-Брод;4728;2;0;1.00999999;21;32;2.5;2.109999895;4;3;0;0;3;10;5;2;8;10;87;80;52;69;1;0;9;14;2;3;3;0;1
122177;23.10.2022;406817617;Чемпионат Германии. Бундеслига;Бохум;Унион Берлин;Чемпионат Германии. Бундеслига Бохум Унион Берлин;4755;2;0;1.00999999;23;91;2.5;2.319999933;1;3;0;0;3;6;3;2;4;3;86;76;41;34;0;1;13;12;4;5;2;1;1
120318;23.10.2022;406809272;Чемпионат Германии. Оберлига Вестфален;Пройссен II;Айнтрахт Райне;Чемпионат Германии. Оберлига Вестфален Пройссен II Айнтрахт Райне;4723;2;1;1.120000005;7.010000229;28;3.5;2.559999943;2;4;0;0;6;2;4;3;8;2;115;105;50;43;0;0;20;18;0;0;2;2;1
233069;29.10.2022;408125552;Чемпионат Турции. Первая лига;Пендикспор;Самсунспор;Чемпионат Турции. Первая лига Пендикспор Самсунспор;4757;0;2;71;18.79999924;1.00999999;2.5;2.309999943;2;2;0;0;3;3;3;2;1;4;43;36;29;34;0;0;22;16;4;2;0;2;0
29587;22.10.2022;406438405;Чемпионат Южной Кореи. К3-лига;Янджу Ситизен;Ульсан Ситизен;Чемпионат Южной Кореи. К3-лига Янджу Ситизен Ульсан Ситизен;4785;0;0;4.860000134;1.389999986;7.03000021;0.5;2.930000067;1;1;0;0;3;2;1;2;12;2;94;88;53;27;0;0;13;13;4;4;0;0;0
251174;29.10.2022;408183427;Чемпионат Англии. Северная лига. Дивизион 1;Гримсби Боро;Стоксбридж Парк Стилз;Чемпионат Англии. Северная лига. Дивизион 1 Гримсби Боро Стоксбридж Парк Стилз;4780;1;0;1.269999981;4.409999847;17.29999924;1.5;2.109999895;3;3;1;1;2;10;3;0;3;7;64;58;31;37;0;0;15;19;0;0;1;1;1
113477;23.10.2022;406793258;Чемпионат Литвы. Премьер-лига;Жальгирис Каунас;Шауляй;Чемпионат Литвы. Премьер-лига Жальгирис Каунас Шауляй;4709;1;0;1.110000014;7.150000095;33;1.5;2.404999971;0;2;0;0;3;3;3;2;7;4;111;123;57;72;0;0;9;10;0;0;1;0;0
287131;30.10.2022;408406430;Чемпионат Польши. Лига 1;Лодзь;Арка;Чемпионат Польши. Лига 1 Лодзь Арка;4793;2;1;1.149999976;5.53000021;51;3.5;2.440000057;2;3;0;0;9;4;4;3;6;3;75;81;53;36;0;1;19;20;0;0;3;1;1
80123;22.10.2022;406636791;Чемпионат Нидерландов. Эредивизи;Витесс;Эммен;Чемпионат Нидерландов. Эредивизи Витесс Эммен;4772;2;1;1.090000033;7.5;67;3.5;2.380000114;1;1;0;0;3;3;4;3;12;0;107;80;47;16;0;0;12;7;2;3;2;1;0
298628;30.10.2022;408440770;Чемпионат Мальты;Гзира Юнайтед;Хамрун Спартанс;Чемпионат Мальты Гзира Юнайтед Хамрун Спартанс;4767;1;1;7.630000114;1.389999986;4.579999924;2.5;2.789999962;1;0;0;0;5;5;6;10;3;8;73;91;50;74;0;0;18;15;0;0;1;2;1
78006;22.10.2022;406620245;Чемпионат Бельгии. Любительская лига;Хайст;Рупель Бум;Чемпионат Бельгии. Любительская лига Хайст Рупель Бум;4771;1;1;2.75999999;1.710000038;8.180000305;2.5;2.109999895;1;3;0;1;5;1;5;2;7;3;76;63;30;20;0;0;21;23;0;0;3;1;1
55377;22.10.2022;406527605;Чемпионат Австрии. Вторая лига;Хорн;Санкт-Пельтен;Чемпионат Австрии. Вторая лига Хорн Санкт-Пельтен;4788;0;0;4.519999981;1.50999999;5.360000134;0.5;2.359999895;4;2;0;0;5;5;1;3;7;1;114;83;69;49;0;0;19;20;4;3;0;1;1
239778;29.10.2022;408151960;Чемпионат Германии. Региональная лига Севера;Хавелсе;Вайхе Фленсбург;Чемпионат Германии. Региональная лига Севера Хавелсе Вайхе Фленсбург;4749;2;0;1.00999999;18.89999962;37;2.5;2.305000067;2;2;0;0;7;4;7;2;3;12;60;51;31;27;0;0;18;19;0;0;2;0;0
280824;30.10.2022;408392324;Чемпионат Испании. Третий дивизион RFEF;Реал Аранхуэс;Урсария;Чемпионат Испании. Третий дивизион RFEF Реал Аранхуэс Урсария;4740;1;1;8.609999657;1.269999981;5.920000076;2.5;3.430000067;6;3;0;0;2;2;2;3;1;2;74;79;30;31;0;0;30;24;0;0;1;3;1
102057;23.10.2022;406764103;Чемпионат Испании. Третий дивизион RFEF;Айамонте;Кордоба II;Чемпионат Испании. Третий дивизион RFEF Айамонте Кордоба II;4717;1;2;30;7.360000134;1.110000014;3.5;2.589999914;2;1;0;0;1;1;3;4;3;4;60;63;41;31;0;0;13;23;0;0;1;2;0
344832;02.11.2022;409060713;Чемпионат Египта. Вторая лига;ЗЕД;Аль-Кана;Чемпионат Египта. Вторая лига ЗЕД Аль-Кана;4723;2;2;3.710000038;1.49000001;7.739999771;4.5;2.440000057;1;1;0;0;3;2;3;4;1;0;89;81;55;33;0;0;11;6;1;2;2;3;1
254900;29.10.2022;408203354;Чемпионат Испании. Второй дивизион RFEF. Группа 1;Кристо Атлетико;Вальядолид II;Чемпионат Испании. Второй дивизион RFEF. Группа 1 Кристо Атлетико Вальядолид II;4782;1;0;1.220000029;4.829999924;23;1.5;2.619999886;0;2;0;0;3;5;1;4;6;3;66;85;30;29;0;0;20;24;0;0;1;0;0
283052;30.10.2022;408397624;Чемпионат Испании. Первый дивизион RFEF;Реал Сосьедад II;Атлетико Балеарес;Чемпионат Испании. Первый дивизион RFEF Реал Сосьедад II Атлетико Балеарес;4770;0;0;6.980000019;1.299999952;6.480000019;0.5;3.329999924;3;2;0;0;4;3;1;3;3;4;83;64;40;40;0;0;18;18;0;0;2;0;1
283199;30.10.2022;408397552;Чемпионат Испании. Первый дивизион RFEF;Ла Нукия;Сабаделл;Чемпионат Испании. Первый дивизион RFEF Ла Нукия Сабаделл;4783;1;0;1.120000005;6.550000191;41;1.5;3.329999924;3;0;0;0;2;6;1;0;4;7;81;70;41;36;0;0;28;15;0;0;1;0;0
232797;29.10.2022;408125588;Чемпионат Турции. Первая лига;Бандирмаспор;Чайкур Ризеспор;Чемпионат Турции. Первая лига Бандирмаспор Чайкур Ризеспор;4788;1;1;5.139999866;1.480000019;5.320000172;2.5;2.519999981;2;3;0;0;4;4;1;1;4;0;54;50;38;40;0;0;27;16;3;2;1;1;0
191619;27.10.2022;407678395;Чемпионат Египта. Вторая лига;Миср Лел Макаса;Ла Виена;Чемпионат Египта. Вторая лига Миср Лел Макаса Ла Виена;4750;2;1;1.200000048;5.110000134;23;3.5;2.619999886;2;3;0;0;2;5;2;1;2;5;76;74;30;42;0;0;13;14;3;5;2;1;0
96738;23.10.2022;406753734;Чемпионат Испании. Примера Дивизион RFEF. Женщины;Фундакион Альбасете (жен);Хуан Гранде (жен);Чемпионат Испании. Примера Дивизион RFEF. Женщины Фундакион Альбасете (жен) Хуан Гранде (жен);4743;1;1;4.829999924;1.529999971;4.829999924;2.5;2.5;2;1;0;0;2;4;5;11;6;12;49;62;25;31;0;0;15;21;0;0;2;1;1
53115;22.10.2022;406519335;Чемпионат Италии. Серия B;Реджина;Перуджа;Чемпионат Италии. Серия B Реджина Перуджа;4793;1;3;39;13.10000038;1.039999962;4.5;2.140000105;2;2;0;1;8;5;13;7;11;3;118;45;71;12;0;1;22;11;4;3;2;3;1
294678;30.10.2022;408429210;Чемпионат Швейцарии. Челлендж лига;Беллинцона;Вадуц;Чемпионат Швейцарии. Челлендж лига Беллинцона Вадуц;4758;2;0;1.019999981;19.5;35;2.5;2.140000105;1;2;0;0;2;4;5;2;5;8;104;106;47;50;0;0;20;16;0;0;2;0;0
234968;29.10.2022;408132379;Чемпионат Германии. Бундеслига до 19 лет;Хильден 03 (19);Рот-Вайсс Оберхаузен (19);Чемпионат Германии. Бундеслига до 19 лет Хильден 03 (19) Рот-Вайсс Оберхаузен (19);4765;0;1;30;7.53000021;1.110000014;1.5;2.109999895;1;2;0;0;2;6;2;6;2;7;108;106;62;88;0;0;12;26;0;0;0;1;0
133380;23.10.2022;406854145;Чемпионат Турции. Первая лига;Самсунспор;Болуспор;Чемпионат Турции. Первая лига Самсунспор Болуспор;4752;2;1;1.120000005;6.75;50;3.5;2.49000001;0;2;0;0;2;7;4;1;8;4;84;85;53;70;0;1;11;20;3;2;2;2;1
185341;26.10.2022;407525242;Чемпионат Англии. Южная Национальная лига;Хавант и Уотерлоовилл;Бат Сити;Чемпионат Англии. Южная Национальная лига Хавант и Уотерлоовилл Бат Сити;4706;1;2;19;4.239999771;1.269999981;3.5;2.079999924;2;2;0;0;13;4;5;3;5;4;81;57;45;39;0;0;31;6;3;0;2;2;1
101891;23.10.2022;406764959;Чемпионат Испании. Третий дивизион RFEF;Мирандес II;Паленсия;Чемпионат Испании. Третий дивизион RFEF Мирандес II Паленсия;4774;1;1;3.480000019;1.529999971;7.670000076;2.5;2.5;3;1;0;0;4;2;10;2;9;5;73;57;34;13;0;0;21;17;0;0;1;2;1
163693;25.10.2022;407249696;Чемпионат Египта. Премьер-лига;Смуха;Национальный банк Египта;Чемпионат Египта. Премьер-лига Смуха Национальный банк Египта;4746;1;1;5.940000057;1.429999948;4.949999809;2.5;2.599999905;2;0;0;0;0;2;2;3;5;3;98;91;41;41;0;1;9;16;0;0;1;1;0
292614;30.10.2022;408424682;Чемпионат Словении. Вторая лига;НД Приморье;Алюминий;Чемпионат Словении. Вторая лига НД Приморье Алюминий;4776;0;1;30;8.329999924;1.090000033;1.5;2.559999943;2;3;0;0;3;3;1;2;6;3;85;78;52;55;0;1;15;13;2;4;0;1;0
124633;23.10.2022;406827576;Португалия. Национальный чемпионат;Сертаненсе;СУ 1 Дезембро;Португалия. Национальный чемпионат Сертаненсе СУ 1 Дезембро;4700;1;2;16.60000038;4.440000057;1.269999981;3.5;2.210000038;1;0;0;0;2;4;3;2;3;3;96;87;66;59;0;1;15;8;3;1;1;2;0
24357;21.10.2022;406351119;Чемпионат Польши. Лига 1;Одра;Рух Хожув;Чемпионат Польши. Лига 1 Одра Рух Хожув;4755;1;1;6.929999828;1.5;3.859999895;2.5;2.329999924;3;2;0;0;4;6;2;6;10;4;72;76;38;42;0;0;8;18;0;0;1;1;0
19780;21.10.2022;406328474;Чемпионат Германии. 3-я Бундеслига;Цвиккау;Фрайбург II;Чемпионат Германии. 3-я Бундеслига Цвиккау Фрайбург II;4704;0;1;41;5.559999943;1.159999967;1.5;2.269999981;0;1;0;0;5;3;1;2;3;3;68;67;41;41;0;0;15;30;5;2;0;1;0
304908;30.10.2022;408461810;Чемпионат ЮАР;Суперспорт Юнайтед;Морока Свэллоуз;Чемпионат ЮАР Суперспорт Юнайтед Морока Свэллоуз;4718;1;0;1.110000014;7.150000095;35;1.5;2.440000057;1;2;0;0;3;2;0;0;0;0;0;0;0;0;1;0;18;23;2;1;1;1;1
183322;26.10.2022;407508642;Чемпионат Германии. Оберлига Гамбург;Альтона 93;Тус Дассендорф;Чемпионат Германии. Оберлига Гамбург Альтона 93 Тус Дассендорф;4706;0;2;33;22;1.019999981;2.5;2.039999962;0;0;0;0;2;4;3;5;9;5;96;86;54;48;0;0;21;13;0;0;1;3;1
80946;22.10.2022;406642713;Кубок Либертадорес. Женщины;Бока Хуниорс (жен);Коринтианс Паулиста (жен);Кубок Либертадорес. Женщины Бока Хуниорс (жен) Коринтианс Паулиста (жен);4701;2;1;1.399999976;3.579999924;13.19999981;3.5;2.079999924;2;1;0;0;1;4;4;5;3;3;95;103;34;49;0;0;14;14;0;0;2;1;0
212651;28.10.2022;407951404;Чемпионат Дании. Датская лига;Орхус Фремад II;Вейгаард;Чемпионат Дании. Датская лига Орхус Фремад II Вейгаард;4720;1;3;33;20;1.00999999;4.5;2.210000038;2;2;0;0;4;2;0;0;0;0;0;0;0;0;0;0;13;16;0;0;1;3;0
